QpRnFci-mwM,94,114.0,elk bugling,train
R9tJ5ZD06Yc,37,57.0,elk bugling,train
R9tJ5ZD06Yc,50,70.0,elk bugling,train
RUoFWZR1Ku8,50,70.0,elk bugling,train
RUoFWZR1Ku8,84,104.0,elk bugling,train
RbZOV5MCVXA,0,20.0,elk bugling,train
Rga25_2F7Z8,6,26.0,elk bugling,train
RoAGP1Zf0YM,38,58.0,elk bugling,train
SRVJXeltDNk,127,147.0,elk bugling,train
SRVJXeltDNk,163,183.0,elk bugling,train
SXeSsEP3ieo,145,165.0,elk bugling,test
SY-Kd6-40nY,15,35.0,elk bugling,train
SY-Kd6-40nY,26,46.0,elk bugling,train
ShLnlSAkmN0,9,29.0,elk bugling,train
ShLnlSAkmN0,28,48.0,elk bugling,train
Sy_bZ08poz4,179,199.0,elk bugling,train
T0GLwTya44c,628,648.0,elk bugling,train
T0GLwTya44c,638,658.0,elk bugling,train
T2SNfPEoGIU,463,483.0,elk bugling,train
T2SNfPEoGIU,816,836.0,elk bugling,train
TCjm7h36yOc,34,54.0,elk bugling,train
TCjm7h36yOc,103,123.0,elk bugling,train
TKKZQofzsaM,49,69.0,elk bugling,train
TKKZQofzsaM,84,104.0,elk bugling,train
TKMrZJLiXkY,107,127.0,elk bugling,train
TKMrZJLiXkY,212,232.0,elk bugling,train
TSpGd9p17n0,202,222.0,elk bugling,test
TlFXfcXdcpI,15,35.0,elk bugling,train
TrzURmzIHBY,4,24.0,elk bugling,train
U7Chl2hHHPo,10,30.0,elk bugling,train
U7Chl2hHHPo,20,40.0,elk bugling,train
Ul8qvkliaA4,112,132.0,elk bugling,train
Ul8qvkliaA4,124,144.0,elk bugling,train
UpLWUocM6sk,9,29.0,elk bugling,train
UpLWUocM6sk,46,66.0,elk bugling,train
UptgcRM6QDY,128,148.0,elk bugling,train
VAuyXLZs8Io,295,315.0,elk bugling,train
VJzKfoMwRAw,265,285.0,elk bugling,train
VJzKfoMwRAw,277,297.0,elk bugling,train
VSQ6l4YZfpw,8,28.0,elk bugling,train
VSQ6l4YZfpw,74,94.0,elk bugling,train
ViABSlgCqEg,75,95.0,elk bugling,test
Vl2QesGWUKE,46,66.0,elk bugling,train
VrNeO2ipLyU,3,23.0,elk bugling,train
WUFkjKZGn6I,28,48.0,elk bugling,train
WgJkgLUDD64,67,87.0,elk bugling,train
WgJkgLUDD64,77,97.0,elk bugling,train
Wm-ReJ0nBdM,133,153.0,elk bugling,train
X6Pcw8u7gKY,22,42.0,elk bugling,train
XD9r2MGWfP8,18,38.0,elk bugling,train
XKXVgiyk7dM,212,232.0,elk bugling,train
XMiyH689VXA,2,22.0,elk bugling,train
X_rpdsg3OHY,5,25.0,elk bugling,train
X_rpdsg3OHY,74,94.0,elk bugling,train
XvXsYOMYa0k,112,132.0,elk bugling,test
XvXsYOMYa0k,157,177.0,elk bugling,test
Y-bCjgm9K2s,13,33.0,elk bugling,train
Y-bCjgm9K2s,25,45.0,elk bugling,train
Y0cW3NPcuUc,25,45.0,elk bugling,train
Y0cW3NPcuUc,36,56.0,elk bugling,train
Y5-hyccmnhQ,9,29.0,elk bugling,train
Y730zu_J_TQ,3,23.0,elk bugling,train
Y730zu_J_TQ,13,33.0,elk bugling,train
YC4zMKSuWSs,62,82.0,elk bugling,train
YC4zMKSuWSs,198,218.0,elk bugling,train
YDGM7sohzwM,511,531.0,elk bugling,train
YDGM7sohzwM,613,633.0,elk bugling,train
Y_6Nh6AV7N8,6,26.0,elk bugling,train
Y_6Nh6AV7N8,30,50.0,elk bugling,train
YgpVvv9iTd0,6,26.0,elk bugling,train
YgpVvv9iTd0,16,36.0,elk bugling,train
YwMp4B2IfsQ,0,20.0,elk bugling,train
YwMp4B2IfsQ,34,54.0,elk bugling,train
Yz1-jzPpQJE,6,26.0,elk bugling,test
Z7Gme6ouF3w,72,92.0,elk bugling,train
Z7Gme6ouF3w,152,172.0,elk bugling,train
ZFQt6E6wTXU,88,108.0,elk bugling,train
ZFQt6E6wTXU,700,720.0,elk bugling,train
ZSCBb0c538w,401,421.0,elk bugling,train
ZUueeuTmgZc,412,432.0,elk bugling,train
Z_3Q3B_z3ck,192,212.0,elk bugling,train
ZqhNigxJIKY,7,27.0,elk bugling,train
_-hnvFUNOdw,9,29.0,elk bugling,train
_-hnvFUNOdw,36,56.0,elk bugling,train
_9sdIhqEnLc,187,207.0,elk bugling,train
_ov2YNxuSJE,194,214.0,elk bugling,train
_ov2YNxuSJE,209,229.0,elk bugling,train
_pajRZhyzks,6,26.0,elk bugling,train
_pajRZhyzks,22,42.0,elk bugling,train
_xhCy4YHHMk,74,94.0,elk bugling,train
aYgHIy17ycc,23,43.0,elk bugling,train
aYgHIy17ycc,93,113.0,elk bugling,train
afYfDTELw4c,12,32.0,elk bugling,test
ajyYPvO1f64,14,34.0,elk bugling,train
ajyYPvO1f64,66,86.0,elk bugling,train
apAUC6hnV7o,13,33.0,elk bugling,train
arz14LS9CF8,61,81.0,elk bugling,train
arz14LS9CF8,97,117.0,elk bugling,train
b2MCXMv7TbQ,120,140.0,elk bugling,train
bKtgXPBnkok,515,535.0,elk bugling,train
bLAz_kbihLE,82,102.0,elk bugling,train
bLAz_kbihLE,147,167.0,elk bugling,train
bP38tYhyhW0,130,150.0,elk bugling,train
bUsMoR4Ioyo,98,118.0,elk bugling,train
bUsMoR4Ioyo,371,391.0,elk bugling,train
bYQyHfbrq74,4,24.0,elk bugling,test
bohDK3VIPV8,59,79.0,elk bugling,train
bohDK3VIPV8,220,240.0,elk bugling,train
bs_g7Z3UdEc,73,93.0,elk bugling,train
bx2aCq0acng,0,20.0,elk bugling,train
bx2aCq0acng,36,56.0,elk bugling,train
cAI0pcOwk2g,285,305.0,elk bugling,train
cAI0pcOwk2g,346,366.0,elk bugling,train
cTpGhBCwM-E,96,116.0,elk bugling,train
cTpGhBCwM-E,115,135.0,elk bugling,train
cY69Ru9YVcA,37,57.0,elk bugling,train
cY69Ru9YVcA,164,184.0,elk bugling,train
c_h-8s7p3U8,50,70.0,elk bugling,train
cdaWMmbYG1M,5,25.0,elk bugling,train
cdaWMmbYG1M,20,40.0,elk bugling,train
cmgBsMl_6NE,21,41.0,elk bugling,train
cmgBsMl_6NE,31,51.0,elk bugling,train
cnMx2jRAwiM,293,313.0,elk bugling,train
cnMx2jRAwiM,460,480.0,elk bugling,train
cpBcPCoEzeo,355,375.0,elk bugling,train
cssusoarOJI,0,20.0,elk bugling,train
d4nBr9NHfNA,22,42.0,elk bugling,train
dLnH3hcRZJI,21,41.0,elk bugling,train
dLnH3hcRZJI,77,97.0,elk bugling,train
dOvwO8cO2Ow,129,149.0,elk bugling,train
dOvwO8cO2Ow,246,266.0,elk bugling,train
dTSJd5d0PTE,193,213.0,elk bugling,train
dTSJd5d0PTE,241,261.0,elk bugling,train
ddtqWAxjBI8,31,51.0,elk bugling,test
ddtqWAxjBI8,49,69.0,elk bugling,test
dg4VeesS6_I,25,45.0,elk bugling,train
dg4VeesS6_I,62,82.0,elk bugling,train
dq75lff004o,1,21.0,elk bugling,test
dtXN8Hr7TZw,42,62.0,elk bugling,train
dtXN8Hr7TZw,88,108.0,elk bugling,train
eOVtAiiIS8o,0,20.0,elk bugling,train
eb-6-U_Gm-8,33,53.0,elk bugling,test
ec0UcmAr4_E,1,21.0,elk bugling,train
f2Ao6VqxwEo,3,23.0,elk bugling,train
f2Ao6VqxwEo,45,65.0,elk bugling,train
fXy03JK9MsI,18,38.0,elk bugling,train
fakJJOOLBhw,83,103.0,elk bugling,test
fakJJOOLBhw,140,160.0,elk bugling,test
fovoqLDggGo,62,82.0,elk bugling,train
fovoqLDggGo,77,97.0,elk bugling,train
fuxgBzCJdtQ,2,22.0,elk bugling,train
fy_1GSzBW3c,154,174.0,elk bugling,train
fy_1GSzBW3c,286,306.0,elk bugling,train
gBafT_v33j0,81,101.0,elk bugling,train
gE5xx256_xA,0,20.0,elk bugling,train
gE5xx256_xA,16,36.0,elk bugling,train
gF6v83G_AoY,139,159.0,elk bugling,train
gF6v83G_AoY,164,184.0,elk bugling,train
gGPfv26qduA,53,73.0,elk bugling,train
gGPfv26qduA,123,143.0,elk bugling,train
gSGkqaOVZyU,66,86.0,elk bugling,train
gho_Qa2ttno,21,41.0,elk bugling,train
gho_Qa2ttno,31,51.0,elk bugling,train
gvIvIHwec6Q,8,28.0,elk bugling,train
gvIvIHwec6Q,35,55.0,elk bugling,train
gz6ITY2e708,316,336.0,elk bugling,train
gz6ITY2e708,355,375.0,elk bugling,train
h7hGEzZUXQQ,0,20.0,elk bugling,test
h88GBbI5kdo,75,95.0,elk bugling,train
h88GBbI5kdo,122,142.0,elk bugling,train
hebR1fM7Fo8,8,28.0,elk bugling,train
i7hkGSz-1AE,7,27.0,elk bugling,train
i7hkGSz-1AE,31,51.0,elk bugling,train
iITR28Hl5Dc,1,21.0,elk bugling,train
iO2FHet1lSk,60,80.0,elk bugling,train
iPAY77PTDpI,0,20.0,elk bugling,train
iPAY77PTDpI,97,117.0,elk bugling,train
iRXQiy4dReE,45,65.0,elk bugling,test
j1W0GAaRe2w,18,38.0,elk bugling,train
j1W0GAaRe2w,29,49.0,elk bugling,train
j6VJv6U5DaQ,108,128.0,elk bugling,train
jKTgrGk4ln8,43,63.0,elk bugling,train
jKTgrGk4ln8,65,85.0,elk bugling,train
jMQZoZFa8kw,558,578.0,elk bugling,train
jMQZoZFa8kw,585,605.0,elk bugling,train
jeGukdUzAWI,303,323.0,elk bugling,train
jlJ-0-NNJ0I,0,20.0,elk bugling,train
jlJ-0-NNJ0I,10,30.0,elk bugling,train
jmSfQsgat64,8,28.0,elk bugling,train
jvbVO2Y7DKM,275,295.0,elk bugling,train
jvbVO2Y7DKM,325,345.0,elk bugling,train
jveQxN0-uoE,95,115.0,elk bugling,train
jxx3NK49DSQ,7,27.0,elk bugling,train
k2aN9IC2V3E,92,112.0,elk bugling,train
kDa2aZp1LrU,181,201.0,elk bugling,train
kO8TVRcXI98,303,323.0,elk bugling,test
kQ2cRYlbdMc,29,49.0,elk bugling,test
kWCYOPwcaSc,10,30.0,elk bugling,train
kWCYOPwcaSc,21,41.0,elk bugling,train
kZfkx1NgKhE,4,24.0,elk bugling,train
kaGh45AnAAQ,30,50.0,elk bugling,train
kaGh45AnAAQ,67,87.0,elk bugling,train
ksZuIW-7ezI,1,21.0,elk bugling,train
ksZuIW-7ezI,27,47.0,elk bugling,train
lM_I0BOGjkM,5,25.0,elk bugling,train
lM_I0BOGjkM,39,59.0,elk bugling,train
lP1MUhEzJPA,0,20.0,elk bugling,train
m-2Th7972z4,271,291.0,elk bugling,train
m-k_0NiL1pc,1,21.0,elk bugling,train
mW5rycGxAvE,46,66.0,elk bugling,train
mYaPLfkJkcY,34,54.0,elk bugling,train
maZoYQga6TI,6,26.0,elk bugling,train
me_nacnwbzk,130,150.0,elk bugling,train
moL6N4ss6VA,3,23.0,elk bugling,train
moL6N4ss6VA,44,64.0,elk bugling,train
mqqQIeeD1kY,6,26.0,elk bugling,train
mqqQIeeD1kY,31,51.0,elk bugling,train
myD-He_i2Ao,199,219.0,elk bugling,test
n3k4EGSdVMo,240,260.0,elk bugling,train
n4SP34zUHu8,388,408.0,elk bugling,test
n5uoJGRmSY0,6,26.0,elk bugling,train
nKwIZU3adgY,304,324.0,elk bugling,train
nL3Pw9BAGKg,490,510.0,elk bugling,train
nktdx1j_li8,713,733.0,elk bugling,train
oBx4qtAlZtU,306,326.0,elk bugling,train
oBx4qtAlZtU,335,355.0,elk bugling,train
oC2nfAJLXZ4,135,155.0,elk bugling,train
oC2nfAJLXZ4,172,192.0,elk bugling,train
oTfkeIJmkHw,201,221.0,elk bugling,test
oTfkeIJmkHw,224,244.0,elk bugling,test
oY4YQIPCxc4,43,63.0,elk bugling,train
oY4YQIPCxc4,57,77.0,elk bugling,train
o_ILqeA57_E,30,50.0,elk bugling,train
o_ILqeA57_E,58,78.0,elk bugling,train
ooBHrZd6ywo,4,24.0,elk bugling,train
orSIhYAI3VI,219,239.0,elk bugling,train
orSIhYAI3VI,234,254.0,elk bugling,train
p2oB54Inm9I,92,112.0,elk bugling,train
p73rqgqn_Pw,4,24.0,elk bugling,train
p73rqgqn_Pw,18,38.0,elk bugling,train
pAmoyMiP7j0,4,24.0,elk bugling,train
pAmoyMiP7j0,58,78.0,elk bugling,train
pH-qdjZgqis,113,133.0,elk bugling,test
pOok4KQMpqU,113,133.0,elk bugling,train
pOok4KQMpqU,134,154.0,elk bugling,train
pXdHelzA5Js,136,156.0,elk bugling,train
pc1-0AwgsrA,38,58.0,elk bugling,train
phib36cTLiI,62,82.0,elk bugling,test
pt_hFaWz5Vc,3,23.0,elk bugling,train
pt_hFaWz5Vc,234,254.0,elk bugling,train
pv6hda1OnnI,37,57.0,elk bugling,test
pyBRUtkxyi8,4,24.0,elk bugling,train
q2fmM_xBDnM,6,26.0,elk bugling,train
q2fmM_xBDnM,17,37.0,elk bugling,train
qSNSZEGG8hk,395,415.0,elk bugling,train
qeVxs9w3g3Q,455,475.0,elk bugling,test
qfwEfapK0go,38,58.0,elk bugling,test
qh00zTa8snA,638,658.0,elk bugling,train
rBBsa4DYH7s,33,53.0,elk bugling,train
rDlC0py0nLQ,1,21.0,elk bugling,train
rDlC0py0nLQ,40,60.0,elk bugling,train
rP1RVEJ--2A,116,136.0,elk bugling,train
rP1RVEJ--2A,248,268.0,elk bugling,train
rQMYsPdqjgY,844,864.0,elk bugling,train
rcrdPj_ZzKU,4,24.0,elk bugling,train
rcrdPj_ZzKU,16,36.0,elk bugling,train
rv_5Tajzff8,20,40.0,elk bugling,train
rv_5Tajzff8,33,53.0,elk bugling,train
ryYs1k4saZg,531,551.0,elk bugling,train
s3dO9FgKeQQ,3,23.0,elk bugling,train
s3dO9FgKeQQ,14,34.0,elk bugling,train
s78s-FCSUXs,5,25.0,elk bugling,train
s78s-FCSUXs,23,43.0,elk bugling,train
sK43mohcBSA,77,97.0,elk bugling,test
sTToBcNbLH4,28,48.0,elk bugling,train
sTToBcNbLH4,80,100.0,elk bugling,train
t0vM_776zno,110,130.0,elk bugling,train
t0vM_776zno,133,153.0,elk bugling,train
t1TlDrD83UY,15,35.0,elk bugling,train
t1TlDrD83UY,45,65.0,elk bugling,train
t3OLkzWjQkg,198,218.0,elk bugling,train
t3OLkzWjQkg,209,229.0,elk bugling,train
t4bQx7jI2hc,919,939.0,elk bugling,train
tFSXu8rHxv0,223,243.0,elk bugling,train
tFSXu8rHxv0,239,259.0,elk bugling,train
tOEj4xVKN38,60,80.0,elk bugling,train
tOEj4xVKN38,167,187.0,elk bugling,train
tdsd2uDzxwM,0,20.0,elk bugling,train
tnRowui7b0c,18,38.0,elk bugling,train
toTu8BntJPg,17,37.0,elk bugling,test
toTu8BntJPg,97,117.0,elk bugling,test
tzn0EovMhT4,8,28.0,elk bugling,train
tzn0EovMhT4,18,38.0,elk bugling,train
u5qqMsiQ_O4,10,30.0,elk bugling,train
u5qqMsiQ_O4,200,220.0,elk bugling,train
uDnJzMOi3TE,7,27.0,elk bugling,train
uI5eona1hc4,0,20.0,elk bugling,train
uN9Rr8uM5Q4,550,570.0,elk bugling,train
v5ooxLs4sSA,1,21.0,elk bugling,train
v8BPzEiO6wA,19,39.0,elk bugling,train
v8BPzEiO6wA,92,112.0,elk bugling,train
vmhkX1kYoI4,3,23.0,elk bugling,train
vmhkX1kYoI4,16,36.0,elk bugling,train
vql0TfQ1Rzw,3,23.0,elk bugling,train
wRuqFju8VFU,7,27.0,elk bugling,train
wRuqFju8VFU,91,111.0,elk bugling,train
wUFM6bAHw3s,11,31.0,elk bugling,train
wUFM6bAHw3s,25,45.0,elk bugling,train
wgIE51p26u8,21,41.0,elk bugling,test
wrYI21dcKTc,0,20.0,elk bugling,train
wta3eX67Qdc,13,33.0,elk bugling,train
wv1b3t3HJA8,31,51.0,elk bugling,train
wvYqmb4WU-U,256,276.0,elk bugling,train
wvYqmb4WU-U,282,302.0,elk bugling,train
wvm34XUJTl0,92,112.0,elk bugling,train
wwQPX3zjV4s,28,48.0,elk bugling,train
wwQPX3zjV4s,39,59.0,elk bugling,train
x2faMUbKdh8,49,69.0,elk bugling,train
x2faMUbKdh8,73,93.0,elk bugling,train
xA_YD_b7EdA,40,60.0,elk bugling,test
y5Huq-xLdcA,11,31.0,elk bugling,train
